entry_date,status,skip_reason,next_trading_day,signal_timestamp,signal_close,spot_sma_25,signal_relation,direction,entry_price_points,exit_timestamp,exit_open_points,points_pnl,rupees_pnl,remarks
2024-08-06,TRADED,,2024-08-07,2024-08-06T15:15:00+05:30,24033.05,24165.36,BELOW_SMA,SHORT,24033.05,2024-08-07T09:15:00+05:30,24289.4,-256.35,-16662.75,
2024-08-07,TRADED,,2024-08-08,2024-08-07T15:15:00+05:30,24315.25,24250.45,ABOVE_SMA,LONG,24315.25,2024-08-08T09:15:00+05:30,24248.55,-66.70,-4335.50,
2024-08-08,TRADED,,2024-08-09,2024-08-08T15:15:00+05:30,24098.7,24191.39,BELOW_SMA,SHORT,24098.7,2024-08-09T09:15:00+05:30,24386.85,-288.15,-18729.75,
2024-08-09,TRADED,,2024-08-12,2024-08-09T15:15:00+05:30,24364.4,24361.20,ABOVE_SMA,LONG,24364.4,2024-08-12T09:15:00+05:30,24320.05,-44.35,-2882.75,
2024-08-12,TRADED,,2024-08-13,2024-08-12T15:15:00+05:30,24348.8,24374.35,BELOW_SMA,SHORT,24348.8,2024-08-13T09:15:00+05:30,24342.35,6.45,419.25,
2024-08-13,TRADED,,2024-08-14,2024-08-13T15:15:00+05:30,24141.2,24250.45,BELOW_SMA,SHORT,24141.2,2024-08-14T09:15:00+05:30,24184.4,-43.20,-2808.00,
2024-08-14,TRADED,,2024-08-16,2024-08-14T15:15:00+05:30,24144.5,24149.94,BELOW_SMA,SHORT,24144.5,2024-08-16T09:15:00+05:30,24334.85,-190.35,-12372.75,
2024-08-16,TRADED,,2024-08-19,2024-08-16T15:15:00+05:30,24539.2,24398.70,ABOVE_SMA,LONG,24539.2,2024-08-19T09:15:00+05:30,24636.35,97.15,6314.75,
2024-08-19,TRADED,,2024-08-20,2024-08-19T15:15:00+05:30,24579.0,24574.67,ABOVE_SMA,LONG,24579.0,2024-08-20T09:15:00+05:30,24648.9,69.90,4543.50,
2024-08-20,TRADED,,2024-08-21,2024-08-20T15:15:00+05:30,24672.85,24705.48,BELOW_SMA,SHORT,24672.85,2024-08-21T09:15:00+05:30,24680.55,-7.70,-500.50,
2024-08-21,TRADED,,2024-08-22,2024-08-21T15:15:00+05:30,24781.9,24724.43,ABOVE_SMA,LONG,24781.9,2024-08-22T09:15:00+05:30,24863.4,81.50,5297.50,
2024-08-22,TRADED,,2024-08-23,2024-08-22T15:15:00+05:30,24810.9,24821.07,BELOW_SMA,SHORT,24810.9,2024-08-23T09:15:00+05:30,24845.4,-34.50,-2242.50,
2024-08-23,TRADED,,2024-08-26,2024-08-23T15:15:00+05:30,24831.85,24830.20,ABOVE_SMA,LONG,24831.85,2024-08-26T09:15:00+05:30,24906.1,74.25,4826.25,
2024-08-26,TRADED,,2024-08-27,2024-08-26T15:15:00+05:30,25011.45,25003.97,ABOVE_SMA,LONG,25011.45,2024-08-27T09:15:00+05:30,25024.8,13.35,867.75,
2024-08-27,TRADED,,2024-08-28,2024-08-27T15:15:00+05:30,24997.05,25034.95,BELOW_SMA,SHORT,24997.05,2024-08-28T09:15:00+05:30,25030.8,-33.75,-2193.75,
2024-08-28,TRADED,,2024-08-29,2024-08-28T15:15:00+05:30,25044.85,25067.05,BELOW_SMA,SHORT,25044.85,2024-08-29T09:15:00+05:30,25035.3,9.55,620.75,
2024-08-29,TRADED,,2024-08-30,2024-08-29T15:15:00+05:30,25156.75,25107.32,ABOVE_SMA,LONG,25156.75,2024-08-30T09:15:00+05:30,25249.7,92.95,6041.75,
2024-08-30,TRADED,,2024-09-02,2024-08-30T15:15:00+05:30,25247.0,25236.47,ABOVE_SMA,LONG,25247.0,2024-09-02T09:15:00+05:30,25333.6,86.60,5629.00,
2024-09-02,TRADED,,2024-09-03,2024-09-02T15:15:00+05:30,25273.9,25284.72,BELOW_SMA,SHORT,25273.9,2024-09-03T09:15:00+05:30,25313.4,-39.50,-2567.50,
2024-09-03,TRADED,,2024-09-04,2024-09-03T15:15:00+05:30,25268.85,25265.74,ABOVE_SMA,LONG,25268.85,2024-09-04T09:15:00+05:30,25089.95,-178.90,-11628.50,
2024-09-04,TRADED,,2024-09-05,2024-09-04T15:15:00+05:30,25206.35,25146.30,ABOVE_SMA,LONG,25206.35,2024-09-05T09:15:00+05:30,25250.5,44.15,2869.75,
2024-09-05,TRADED,,2024-09-06,2024-09-05T15:15:00+05:30,25144.8,25177.02,BELOW_SMA,SHORT,25144.8,2024-09-06T09:15:00+05:30,25093.7,51.10,3321.50,
2024-09-06,TRADED,,2024-09-09,2024-09-06T15:15:00+05:30,24868.5,24910.22,BELOW_SMA,SHORT,24868.5,2024-09-09T09:15:00+05:30,24823.4,45.10,2931.50,
2024-09-09,TRADED,,2024-09-10,2024-09-09T15:15:00+05:30,24942.25,24874.61,ABOVE_SMA,LONG,24942.25,2024-09-10T09:15:00+05:30,24999.4,57.15,3714.75,
2024-09-10,TRADED,,2024-09-11,2024-09-10T15:15:00+05:30,25052.1,25030.86,ABOVE_SMA,LONG,25052.1,2024-09-11T09:15:00+05:30,25034.0,-18.10,-1176.50,
2024-09-11,TRADED,,2024-09-12,2024-09-11T15:15:00+05:30,24951.8,25029.14,BELOW_SMA,SHORT,24951.8,2024-09-12T09:15:00+05:30,25059.65,-107.85,-7010.25,
2024-09-12,TRADED,,2024-09-13,2024-09-12T15:15:00+05:30,25314.95,25076.67,ABOVE_SMA,LONG,25314.95,2024-09-13T09:15:00+05:30,25430.45,115.50,7507.50,
2024-09-13,TRADED,,2024-09-16,2024-09-13T15:15:00+05:30,25343.55,25362.26,BELOW_SMA,SHORT,25343.55,2024-09-16T09:15:00+05:30,25406.65,-63.10,-4101.50,
2024-09-16,TRADED,,2024-09-17,2024-09-16T15:15:00+05:30,25377.2,25389.72,BELOW_SMA,SHORT,25377.2,2024-09-17T09:15:00+05:30,25416.9,-39.70,-2580.50,
2024-09-17,TRADED,,2024-09-18,2024-09-17T15:15:00+05:30,25407.15,25410.56,BELOW_SMA,SHORT,25407.15,2024-09-18T09:15:00+05:30,25402.4,4.75,308.75,
2024-09-18,TRADED,,2024-09-19,2024-09-18T15:15:00+05:30,25343.45,25410.63,BELOW_SMA,SHORT,25343.45,2024-09-19T09:15:00+05:30,25487.05,-143.60,-9334.00,
2024-09-19,TRADED,,2024-09-20,2024-09-19T15:15:00+05:30,25445.0,25455.03,BELOW_SMA,SHORT,25445.0,2024-09-20T09:15:00+05:30,25525.95,-80.95,-5261.75,
2024-09-20,TRADED,,2024-09-23,2024-09-20T15:15:00+05:30,25820.35,25671.22,ABOVE_SMA,LONG,25820.35,2024-09-23T09:15:00+05:30,25872.55,52.20,3393.00,
2024-09-23,TRADED,,2024-09-24,2024-09-23T15:15:00+05:30,25930.15,25894.15,ABOVE_SMA,LONG,25930.15,2024-09-24T09:15:00+05:30,25921.45,-8.70,-565.50,
2024-09-24,TRADED,,2024-09-25,2024-09-24T15:15:00+05:30,25951.9,25951.87,ABOVE_SMA,LONG,25951.9,2024-09-25T09:15:00+05:30,25899.45,-52.45,-3409.25,
2024-09-25,TRADED,,2024-09-26,2024-09-25T15:15:00+05:30,26013.5,25922.03,ABOVE_SMA,LONG,26013.5,2024-09-26T09:15:00+05:30,26005.4,-8.10,-526.50,
2024-09-26,TRADED,,2024-09-27,2024-09-26T15:15:00+05:30,26184.65,26097.18,ABOVE_SMA,LONG,26184.65,2024-09-27T09:15:00+05:30,26248.25,63.60,4134.00,
2024-09-27,TRADED,,2024-09-30,2024-09-27T15:15:00+05:30,26175.0,26219.67,BELOW_SMA,SHORT,26175.0,2024-09-30T09:15:00+05:30,26061.3,113.70,7390.50,
2024-09-30,TRADED,,2024-10-01,2024-09-30T15:15:00+05:30,25822.8,25901.12,BELOW_SMA,SHORT,25822.8,2024-10-01T09:15:00+05:30,25788.45,34.35,2232.75,
2024-10-01,TRADED,,2024-10-03,2024-10-01T15:15:00+05:30,25812.55,25796.43,ABOVE_SMA,LONG,25812.55,2024-10-03T09:15:00+05:30,25452.85,-359.70,-23380.50,
2024-10-03,TRADED,,2024-10-04,2024-10-03T15:15:00+05:30,25266.0,25394.39,BELOW_SMA,SHORT,25266.0,2024-10-04T09:15:00+05:30,25181.9,84.10,5466.50,
2024-10-04,TRADED,,2024-10-07,2024-10-04T15:15:00+05:30,25049.1,25189.30,BELOW_SMA,SHORT,25049.1,2024-10-07T09:15:00+05:30,25084.1,-35.00,-2275.00,
2024-10-07,TRADED,,2024-10-08,2024-10-07T15:15:00+05:30,24819.0,24889.90,BELOW_SMA,SHORT,24819.0,2024-10-08T09:15:00+05:30,24832.2,-13.20,-858.00,
2024-10-08,TRADED,,2024-10-09,2024-10-08T15:15:00+05:30,25039.5,24940.76,ABOVE_SMA,LONG,25039.5,2024-10-09T09:15:00+05:30,25065.8,26.30,1709.50,
2024-10-09,TRADED,,2024-10-10,2024-10-09T15:15:00+05:30,25019.55,25109.19,BELOW_SMA,SHORT,25019.55,2024-10-10T09:15:00+05:30,25067.05,-47.50,-3087.50,
2024-10-10,TRADED,,2024-10-11,2024-10-10T15:15:00+05:30,25007.55,25032.80,BELOW_SMA,SHORT,25007.55,2024-10-11T09:15:00+05:30,24985.3,22.25,1446.25,
2024-10-11,TRADED,,2024-10-14,2024-10-11T15:15:00+05:30,24975.05,24963.19,ABOVE_SMA,LONG,24975.05,2024-10-14T09:15:00+05:30,25023.45,48.40,3146.00,
2024-10-14,TRADED,,2024-10-15,2024-10-14T15:15:00+05:30,25142.3,25114.11,ABOVE_SMA,LONG,25142.3,2024-10-15T09:15:00+05:30,25186.3,44.00,2860.00,
2024-10-15,TRADED,,2024-10-16,2024-10-15T15:15:00+05:30,25065.15,25066.27,BELOW_SMA,SHORT,25065.15,2024-10-16T09:15:00+05:30,25008.55,56.60,3679.00,
2024-10-16,TRADED,,2024-10-17,2024-10-16T15:15:00+05:30,24959.9,24996.23,BELOW_SMA,SHORT,24959.9,2024-10-17T09:15:00+05:30,25027.4,-67.50,-4387.50,
2024-10-17,TRADED,,2024-10-18,2024-10-17T15:15:00+05:30,24750.2,24791.91,BELOW_SMA,SHORT,24750.2,2024-10-18T09:15:00+05:30,24664.95,85.25,5541.25,
2024-10-18,TRADED,,2024-10-21,2024-10-18T15:15:00+05:30,24862.65,24785.15,ABOVE_SMA,LONG,24862.65,2024-10-21T09:15:00+05:30,24956.15,93.50,6077.50,
2024-10-21,TRADED,,2024-10-22,2024-10-21T15:15:00+05:30,24739.45,24788.18,BELOW_SMA,SHORT,24739.45,2024-10-22T09:15:00+05:30,24798.65,-59.20,-3848.00,
2024-10-22,TRADED,,2024-10-23,2024-10-22T15:15:00+05:30,24481.75,24649.40,BELOW_SMA,SHORT,24481.75,2024-10-23T09:15:00+05:30,24378.15,103.60,6734.00,
2024-10-23,TRADED,,2024-10-24,2024-10-23T15:15:00+05:30,24436.0,24510.75,BELOW_SMA,SHORT,24436.0,2024-10-24T09:15:00+05:30,24412.7,23.30,1514.50,
2024-10-24,TRADED,,2024-10-25,2024-10-24T15:15:00+05:30,24414.6,24404.22,ABOVE_SMA,LONG,24414.6,2024-10-25T09:15:00+05:30,24418.05,3.45,224.25,
2024-10-25,TRADED,,2024-10-28,2024-10-25T15:15:00+05:30,24211.8,24169.17,ABOVE_SMA,LONG,24211.8,2024-10-28T09:15:00+05:30,24251.1,39.30,2554.50,
2024-10-28,TRADED,,2024-10-29,2024-10-28T15:15:00+05:30,24367.7,24383.51,BELOW_SMA,SHORT,24367.7,2024-10-29T09:15:00+05:30,24328.85,38.85,2525.25,
2024-10-29,TRADED,,2024-10-30,2024-10-29T15:15:00+05:30,24454.0,24298.47,ABOVE_SMA,LONG,24454.0,2024-10-30T09:15:00+05:30,24371.45,-82.55,-5365.75,
2024-10-30,TRADED,,2024-10-31,2024-10-30T15:15:00+05:30,24350.3,24402.29,BELOW_SMA,SHORT,24350.3,2024-10-31T09:15:00+05:30,24349.85,0.45,29.25,
2024-10-31,SKIPPED,missing_exit_timestamp,2024-11-01,2024-10-31T15:15:00+05:30,24238.5,24233.00,,,24238.5,2024-11-01T09:15:00+05:30,,0.00,0.00,Missing NIFTY exit timestamp 2024-11-01T09:15:00+05:30
2024-11-01,SKIPPED,missing_signal_timestamp,,2024-11-01T15:15:00+05:30,,,,,,,,0.00,0.00,Missing NIFTY signal timestamp 2024-11-01T15:15:00+05:30
2024-11-04,TRADED,,2024-11-05,2024-11-04T15:15:00+05:30,23990.95,23932.53,ABOVE_SMA,LONG,23990.95,2024-11-05T09:15:00+05:30,23916.5,-74.45,-4839.25,
2024-11-05,TRADED,,2024-11-06,2024-11-05T15:15:00+05:30,24198.15,24017.08,ABOVE_SMA,LONG,24198.15,2024-11-06T09:15:00+05:30,24308.75,110.60,7189.00,
2024-11-06,TRADED,,2024-11-07,2024-11-06T15:15:00+05:30,24493.9,24417.82,ABOVE_SMA,LONG,24493.9,2024-11-07T09:15:00+05:30,24489.6,-4.30,-279.50,
2024-11-07,TRADED,,2024-11-08,2024-11-07T15:15:00+05:30,24194.6,24225.04,BELOW_SMA,SHORT,24194.6,2024-11-08T09:15:00+05:30,24207.7,-13.10,-851.50,
2024-11-08,TRADED,,2024-11-11,2024-11-08T15:15:00+05:30,24110.35,24155.94,BELOW_SMA,SHORT,24110.35,2024-11-11T09:15:00+05:30,24087.25,23.10,1501.50,
2024-11-11,TRADED,,2024-11-12,2024-11-11T15:15:00+05:30,24122.1,24202.61,BELOW_SMA,SHORT,24122.1,2024-11-12T09:15:00+05:30,24225.8,-103.70,-6740.50,
2024-11-12,TRADED,,2024-11-13,2024-11-12T15:15:00+05:30,23842.95,24051.30,BELOW_SMA,SHORT,23842.95,2024-11-13T09:15:00+05:30,23822.45,20.50,1332.50,
2024-11-13,TRADED,,2024-11-14,2024-11-13T15:15:00+05:30,23602.9,23678.74,BELOW_SMA,SHORT,23602.9,2024-11-14T09:15:00+05:30,23542.15,60.75,3948.75,
2024-11-14,TRADED,,2024-11-18,2024-11-14T15:15:00+05:30,23559.6,23548.12,ABOVE_SMA,LONG,23559.6,2024-11-18T09:15:00+05:30,23605.3,45.70,2970.50,
2024-11-18,TRADED,,2024-11-19,2024-11-18T15:15:00+05:30,23465.3,23449.89,ABOVE_SMA,LONG,23465.3,2024-11-19T09:15:00+05:30,23529.55,64.25,4176.25,
2024-11-19,TRADED,,2024-11-21,2024-11-19T15:15:00+05:30,23468.7,23703.10,BELOW_SMA,SHORT,23468.7,2024-11-21T09:15:00+05:30,23488.45,-19.75,-1283.75,
2024-11-21,TRADED,,2024-11-22,2024-11-21T15:15:00+05:30,23346.75,23338.43,ABOVE_SMA,LONG,23346.75,2024-11-22T09:15:00+05:30,23411.8,65.05,4228.25,
2024-11-22,TRADED,,2024-11-25,2024-11-22T15:15:00+05:30,23873.5,23666.82,ABOVE_SMA,LONG,23873.5,2024-11-25T09:15:00+05:30,24253.55,380.05,24703.25,
2024-11-25,TRADED,,2024-11-26,2024-11-25T15:15:00+05:30,24250.8,24258.38,BELOW_SMA,SHORT,24250.8,2024-11-26T09:15:00+05:30,24343.3,-92.50,-6012.50,
2024-11-26,TRADED,,2024-11-27,2024-11-26T15:15:00+05:30,24192.95,24201.31,BELOW_SMA,SHORT,24192.95,2024-11-27T09:15:00+05:30,24204.8,-11.85,-770.25,
2024-11-27,TRADED,,2024-11-28,2024-11-27T15:15:00+05:30,24277.35,24246.84,ABOVE_SMA,LONG,24277.35,2024-11-28T09:15:00+05:30,24274.15,-3.20,-208.00,
2024-11-28,TRADED,,2024-11-29,2024-11-28T15:15:00+05:30,23957.45,24074.05,BELOW_SMA,SHORT,23957.45,2024-11-29T09:15:00+05:30,23927.15,30.30,1969.50,
2024-11-29,TRADED,,2024-12-02,2024-11-29T15:15:00+05:30,24123.65,24102.84,ABOVE_SMA,LONG,24123.65,2024-12-02T09:15:00+05:30,24140.85,17.20,1118.00,
2024-12-02,TRADED,,2024-12-03,2024-12-02T15:15:00+05:30,24275.25,24176.27,ABOVE_SMA,LONG,24275.25,2024-12-03T09:15:00+05:30,24367.5,92.25,5996.25,
2024-12-03,TRADED,,2024-12-04,2024-12-03T15:15:00+05:30,24445.85,24415.49,ABOVE_SMA,LONG,24445.85,2024-12-04T09:15:00+05:30,24488.75,42.90,2788.50,
2024-12-04,TRADED,,2024-12-05,2024-12-04T15:15:00+05:30,24461.55,24499.87,BELOW_SMA,SHORT,24461.55,2024-12-05T09:15:00+05:30,24539.15,-77.60,-5044.00,
2024-12-05,TRADED,,2024-12-06,2024-12-05T15:15:00+05:30,24701.55,24547.12,ABOVE_SMA,LONG,24701.55,2024-12-06T09:15:00+05:30,24729.45,27.90,1813.50,
2024-12-06,TRADED,,2024-12-09,2024-12-06T15:15:00+05:30,24669.0,24695.45,BELOW_SMA,SHORT,24669.0,2024-12-09T09:15:00+05:30,24633.9,35.10,2281.50,
2024-12-09,TRADED,,2024-12-10,2024-12-09T15:15:00+05:30,24626.6,24634.96,BELOW_SMA,SHORT,24626.6,2024-12-10T09:15:00+05:30,24652.65,-26.05,-1693.25,
2024-12-10,TRADED,,2024-12-11,2024-12-10T15:15:00+05:30,24620.5,24599.81,ABOVE_SMA,LONG,24620.5,2024-12-11T09:15:00+05:30,24620.5,0.00,0.00,
2024-12-11,TRADED,,2024-12-12,2024-12-11T15:15:00+05:30,24629.5,24648.12,BELOW_SMA,SHORT,24629.5,2024-12-12T09:15:00+05:30,24604.45,25.05,1628.25,
2024-12-12,TRADED,,2024-12-13,2024-12-12T15:15:00+05:30,24539.5,24585.23,BELOW_SMA,SHORT,24539.5,2024-12-13T09:15:00+05:30,24498.35,41.15,2674.75,
2024-12-13,TRADED,,2024-12-16,2024-12-13T15:15:00+05:30,24781.3,24535.66,ABOVE_SMA,LONG,24781.3,2024-12-16T09:15:00+05:30,24753.4,-27.90,-1813.50,
2024-12-16,TRADED,,2024-12-17,2024-12-16T15:15:00+05:30,24648.25,24661.92,BELOW_SMA,SHORT,24648.25,2024-12-17T09:15:00+05:30,24584.8,63.45,4124.25,
2024-12-17,TRADED,,2024-12-18,2024-12-17T15:15:00+05:30,24319.35,24411.56,BELOW_SMA,SHORT,24319.35,2024-12-18T09:15:00+05:30,24297.95,21.40,1391.00,
2024-12-18,TRADED,,2024-12-19,2024-12-18T15:15:00+05:30,24214.7,24226.03,BELOW_SMA,SHORT,24214.7,2024-12-19T09:15:00+05:30,23877.15,337.55,21940.75,
2024-12-19,TRADED,,2024-12-20,2024-12-19T15:15:00+05:30,23961.95,23955.61,ABOVE_SMA,LONG,23961.95,2024-12-20T09:15:00+05:30,23960.7,-1.25,-81.25,
2024-12-20,TRADED,,2024-12-23,2024-12-20T15:15:00+05:30,23631.35,23810.75,BELOW_SMA,SHORT,23631.35,2024-12-23T09:15:00+05:30,23738.2,-106.85,-6945.25,
2024-12-23,TRADED,,2024-12-24,2024-12-23T15:15:00+05:30,23747.2,23751.77,BELOW_SMA,SHORT,23747.2,2024-12-24T09:15:00+05:30,23769.1,-21.90,-1423.50,
2024-12-24,TRADED,,2024-12-26,2024-12-24T15:15:00+05:30,23730.35,23783.43,BELOW_SMA,SHORT,23730.35,2024-12-26T09:15:00+05:30,23775.8,-45.45,-2954.25,
2024-12-26,TRADED,,2024-12-27,2024-12-26T15:15:00+05:30,23760.3,23756.18,ABOVE_SMA,LONG,23760.3,2024-12-27T09:15:00+05:30,23801.4,41.10,2671.50,
2024-12-27,TRADED,,2024-12-30,2024-12-27T15:15:00+05:30,23832.45,23862.09,BELOW_SMA,SHORT,23832.45,2024-12-30T09:15:00+05:30,23796.9,35.55,2310.75,
2024-12-30,TRADED,,2024-12-31,2024-12-30T15:15:00+05:30,23658.65,23753.54,BELOW_SMA,SHORT,23658.65,2024-12-31T09:15:00+05:30,23560.6,98.05,6373.25,
2024-12-31,TRADED,,2025-01-01,2024-12-31T15:15:00+05:30,23668.8,23597.19,ABOVE_SMA,LONG,23668.8,2025-01-01T09:15:00+05:30,23637.65,-31.15,-2024.75,
2025-01-01,TRADED,,2025-01-02,2025-01-01T15:15:00+05:30,23758.7,23718.99,ABOVE_SMA,LONG,23758.7,2025-01-02T09:15:00+05:30,23783.0,24.30,1579.50,
2025-01-02,TRADED,,2025-01-03,2025-01-02T15:15:00+05:30,24167.95,24012.97,ABOVE_SMA,LONG,24167.95,2025-01-03T09:15:00+05:30,24196.4,28.45,1849.25,
2025-01-03,TRADED,,2025-01-06,2025-01-03T15:15:00+05:30,23990.15,24065.33,BELOW_SMA,SHORT,23990.15,2025-01-06T09:15:00+05:30,24045.8,-55.65,-3617.25,
2025-01-06,TRADED,,2025-01-07,2025-01-06T15:15:00+05:30,23629.6,23748.89,BELOW_SMA,SHORT,23629.6,2025-01-07T09:15:00+05:30,23679.9,-50.30,-3269.50,
2025-01-07,TRADED,,2025-01-08,2025-01-07T15:15:00+05:30,23694.6,23727.07,BELOW_SMA,SHORT,23694.6,2025-01-08T09:15:00+05:30,23746.65,-52.05,-3383.25,
2025-01-08,TRADED,,2025-01-09,2025-01-08T15:15:00+05:30,23675.2,23611.72,ABOVE_SMA,LONG,23675.2,2025-01-09T09:15:00+05:30,23674.75,-0.45,-29.25,
2025-01-09,TRADED,,2025-01-10,2025-01-09T15:15:00+05:30,23557.2,23561.38,BELOW_SMA,SHORT,23557.2,2025-01-10T09:15:00+05:30,23551.9,5.30,344.50,
2025-01-10,TRADED,,2025-01-13,2025-01-10T15:15:00+05:30,23437.35,23475.84,BELOW_SMA,SHORT,23437.35,2025-01-13T09:15:00+05:30,23195.4,241.95,15726.75,
2025-01-13,TRADED,,2025-01-14,2025-01-13T15:15:00+05:30,23088.7,23198.22,BELOW_SMA,SHORT,23088.7,2025-01-14T09:15:00+05:30,23165.9,-77.20,-5018.00,
2025-01-14,TRADED,,2025-01-15,2025-01-14T15:15:00+05:30,23206.85,23183.34,ABOVE_SMA,LONG,23206.85,2025-01-15T09:15:00+05:30,23250.45,43.60,2834.00,
2025-01-15,TRADED,,2025-01-16,2025-01-15T15:15:00+05:30,23228.1,23219.45,ABOVE_SMA,LONG,23228.1,2025-01-16T09:15:00+05:30,23377.25,149.15,9694.75,
2025-01-16,TRADED,,2025-01-17,2025-01-16T15:15:00+05:30,23350.8,23312.68,ABOVE_SMA,LONG,23350.8,2025-01-17T09:15:00+05:30,23277.1,-73.70,-4790.50,
2025-01-17,TRADED,,2025-01-20,2025-01-17T15:15:00+05:30,23203.1,23197.05,ABOVE_SMA,LONG,23203.1,2025-01-20T09:15:00+05:30,23290.4,87.30,5674.50,
2025-01-20,TRADED,,2025-01-21,2025-01-20T15:15:00+05:30,23337.05,23312.84,ABOVE_SMA,LONG,23337.05,2025-01-21T09:15:00+05:30,23421.65,84.60,5499.00,
2025-01-21,TRADED,,2025-01-22,2025-01-21T15:15:00+05:30,23053.05,23199.63,BELOW_SMA,SHORT,23053.05,2025-01-22T09:15:00+05:30,23099.15,-46.10,-2996.50,
2025-01-22,TRADED,,2025-01-23,2025-01-22T15:15:00+05:30,23161.75,23072.46,ABOVE_SMA,LONG,23161.75,2025-01-23T09:15:00+05:30,23128.3,-33.45,-2174.25,
2025-01-23,TRADED,,2025-01-24,2025-01-23T15:15:00+05:30,23216.3,23224.13,BELOW_SMA,SHORT,23216.3,2025-01-24T09:15:00+05:30,23183.9,32.40,2106.00,
2025-01-24,TRADED,,2025-01-27,2025-01-24T15:15:00+05:30,23090.35,23198.75,BELOW_SMA,SHORT,23090.35,2025-01-27T09:15:00+05:30,22940.15,150.20,9763.00,
2025-01-27,TRADED,,2025-01-28,2025-01-27T15:15:00+05:30,22816.85,22877.90,BELOW_SMA,SHORT,22816.85,2025-01-28T09:15:00+05:30,22960.45,-143.60,-9334.00,
2025-01-28,TRADED,,2025-01-29,2025-01-28T15:15:00+05:30,22976.3,22987.69,BELOW_SMA,SHORT,22976.3,2025-01-29T09:15:00+05:30,23026.75,-50.45,-3279.25,
2025-01-29,TRADED,,2025-01-30,2025-01-29T15:15:00+05:30,23176.2,23113.26,ABOVE_SMA,LONG,23176.2,2025-01-30T09:15:00+05:30,23169.5,-6.70,-435.50,
2025-01-30,TRADED,,2025-01-31,2025-01-30T15:15:00+05:30,23297.95,23239.75,ABOVE_SMA,LONG,23297.95,2025-01-31T09:15:00+05:30,23296.75,-1.20,-78.00,
2025-01-31,TRADED,,2025-02-01,2025-01-31T15:15:00+05:30,23533.85,23442.03,ABOVE_SMA,LONG,23533.85,2025-02-01T09:15:00+05:30,23528.6,-5.25,-341.25,
2025-02-01,TRADED,,2025-02-03,2025-02-01T15:15:00+05:30,23495.3,23508.35,BELOW_SMA,SHORT,23495.3,2025-02-03T09:15:00+05:30,23319.35,175.95,11436.75,
2025-02-03,TRADED,,2025-02-04,2025-02-03T15:15:00+05:30,23359.7,23313.21,ABOVE_SMA,LONG,23359.7,2025-02-04T09:15:00+05:30,23509.9,150.20,9763.00,
2025-02-04,TRADED,,2025-02-05,2025-02-04T15:15:00+05:30,23707.7,23595.98,ABOVE_SMA,LONG,23707.7,2025-02-05T09:15:00+05:30,23801.75,94.05,6113.25,
2025-02-05,TRADED,,2025-02-06,2025-02-05T15:15:00+05:30,23686.75,23743.89,BELOW_SMA,SHORT,23686.75,2025-02-06T09:15:00+05:30,23761.95,-75.20,-4888.00,
2025-02-06,TRADED,,2025-02-07,2025-02-06T15:15:00+05:30,23628.05,23611.54,ABOVE_SMA,LONG,23628.05,2025-02-07T09:15:00+05:30,23649.5,21.45,1394.25,
2025-02-07,TRADED,,2025-02-10,2025-02-07T15:15:00+05:30,23563.15,23571.58,BELOW_SMA,SHORT,23563.15,2025-02-10T09:15:00+05:30,23543.8,19.35,1257.75,
2025-02-10,TRADED,,2025-02-11,2025-02-10T15:15:00+05:30,23376.05,23378.53,BELOW_SMA,SHORT,23376.05,2025-02-11T09:15:00+05:30,23383.55,-7.50,-487.50,
2025-02-11,TRADED,,2025-02-12,2025-02-11T15:15:00+05:30,23070.5,23180.78,BELOW_SMA,SHORT,23070.5,2025-02-12T09:15:00+05:30,23050.8,19.70,1280.50,
2025-02-12,TRADED,,2025-02-13,2025-02-12T15:15:00+05:30,23057.8,22988.75,ABOVE_SMA,LONG,23057.8,2025-02-13T09:15:00+05:30,23055.75,-2.05,-133.25,
2025-02-13,TRADED,,2025-02-14,2025-02-13T15:15:00+05:30,23019.4,23132.52,BELOW_SMA,SHORT,23019.4,2025-02-14T09:15:00+05:30,23096.45,-77.05,-5008.25,
2025-02-14,TRADED,,2025-02-17,2025-02-14T15:15:00+05:30,22897.25,22902.97,BELOW_SMA,SHORT,22897.25,2025-02-17T09:15:00+05:30,22809.9,87.35,5677.75,
2025-02-17,TRADED,,2025-02-18,2025-02-17T15:15:00+05:30,22963.5,22864.70,ABOVE_SMA,LONG,22963.5,2025-02-18T09:15:00+05:30,22963.65,0.15,9.75,
2025-02-18,TRADED,,2025-02-19,2025-02-18T15:15:00+05:30,22923.15,22889.31,ABOVE_SMA,LONG,22923.15,2025-02-19T09:15:00+05:30,22847.25,-75.90,-4933.50,
2025-02-19,TRADED,,2025-02-20,2025-02-19T15:15:00+05:30,22914.4,22947.21,BELOW_SMA,SHORT,22914.4,2025-02-20T09:15:00+05:30,22821.1,93.30,6064.50,
2025-02-20,TRADED,,2025-02-21,2025-02-20T15:15:00+05:30,22906.25,22894.60,ABOVE_SMA,LONG,22906.25,2025-02-21T09:15:00+05:30,22857.2,-49.05,-3188.25,
2025-02-21,TRADED,,2025-02-24,2025-02-21T15:15:00+05:30,22764.35,22786.86,BELOW_SMA,SHORT,22764.35,2025-02-24T09:15:00+05:30,22609.35,155.00,10075.00,
